,0,1,2
3523,CONTINUE_PDHA1c2a_44440_44800.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_PDHA1c2a_44440_44800.mp4,2
3524,CONTINUE_SASA1c2b_24930_26130.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SASA1c2b_24930_26130.mp4,4
3525,CONTINUE_SAWB1c2b_120251_121001.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SAWB1c2b_120251_121001.mp4,3
3526,CONTINUE_SGMB1c2a_58155_58640.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SGMB1c2a_58155_58640.mp4,2
3527,CONTINUE_SLWA1c2a_70619_71889.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SLWA1c2a_70619_71889.mp4,2
3528,CONTINUE_SLWA1c2a_78244_78884.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SLWA1c2a_78244_78884.mp4,2
3529,CONTINUE_SMGB1c2a_40334_42064.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SMGB1c2a_40334_42064.mp4,3
3530,CONTINUE_SMGB1c2a_75022_75572.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SMGB1c2a_75022_75572.mp4,3
3531,CONTINUE_SPKA1c2a_101730_102807.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SPKA1c2a_101730_102807.mp4,3
3532,CONTINUE_SPKA1c2a_106873_107429.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SPKA1c2a_106873_107429.mp4,3
3533,CONTINUE_SPKA1c2a_113513_114167.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SPKA1c2a_113513_114167.mp4,3
3534,CONTINUE_SPKA1c2a_115256_115646.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_SPKA1c2a_115256_115646.mp4,2
3535,CONTINUE_STMB1c2a_81803_82393.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE/CONTINUE_STMB1c2a_81803_82393.mp4,3
3536,CONTINUE(1)_MDPA1c2a_58435_59325.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE(1)/CONTINUE(1)_MDPA1c2a_58435_59325.mp4,3
3537,CONTINUE-1H_PDRA1c2a_80790_81400.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE-1H/CONTINUE-1H_PDRA1c2a_80790_81400.mp4,2
3538,CONTINUE-1H_SPKA1c2a_111553_112557.mp4,D:/Thesis/Video-Auslan-sorted/CONTINUE-1H/CONTINUE-1H_SPKA1c2a_111553_112557.mp4,3
3539,CONTROL_MBHA2c6ii_49510_49790.mp4,D:/Thesis/Video-Auslan-sorted/CONTROL/CONTROL_MBHA2c6ii_49510_49790.mp4,2
3540,COOL_BPJB1c2b_36010_36460.mp4,D:/Thesis/Video-Auslan-sorted/COOL/COOL_BPJB1c2b_36010_36460.mp4,0
3541,COOL_BSSA1c2b_110480_110850.mp4,D:/Thesis/Video-Auslan-sorted/COOL/COOL_BSSA1c2b_110480_110850.mp4,0
3542,COOL_BSSA1c2b_127810_127950.mp4,D:/Thesis/Video-Auslan-sorted/COOL/COOL_BSSA1c2b_127810_127950.mp4,0
3543,COOL_PCNB1c2b_64884_65354.mp4,D:/Thesis/Video-Auslan-sorted/COOL/COOL_PCNB1c2b_64884_65354.mp4,2
3544,COOL_PJPB1c2b_58110_58640.mp4,D:/Thesis/Video-Auslan-sorted/COOL/COOL_PJPB1c2b_58110_58640.mp4,3
3545,COOL_SBS1A1c2b_57414_57614.mp4,D:/Thesis/Video-Auslan-sorted/COOL/COOL_SBS1A1c2b_57414_57614.mp4,1
3546,CORN_AAPB1c2b_163148_163478.mp4,D:/Thesis/Video-Auslan-sorted/CORN/CORN_AAPB1c2b_163148_163478.mp4,2
3547,CORN1-2H_BAPB1c2b_96420_97810.mp4,D:/Thesis/Video-Auslan-sorted/CORN1-2H/CORN1-2H_BAPB1c2b_96420_97810.mp4,3
3548,CORN3_AAM2A1c2b_88530_89210.mp4,D:/Thesis/Video-Auslan-sorted/CORN3/CORN3_AAM2A1c2b_88530_89210.mp4,3
3549,CORNER_AAPB2c6iii_30720_32400.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_AAPB2c6iii_30720_32400.mp4,3
3550,CORNER_AASB2c6iii_13600_13840.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_AASB2c6iii_13600_13840.mp4,1
3551,CORNER_AASB2c6iii_1990_2500.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_AASB2c6iii_1990_2500.mp4,2
3552,CORNER_ADCB2c6iii_18290_18880.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_ADCB2c6iii_18290_18880.mp4,2
3553,CORNER_AFLA1c2b_64135_64365.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_AFLA1c2b_64135_64365.mp4,1
3554,CORNER_AFLA1c2b_64912_65115.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_AFLA1c2b_64912_65115.mp4,1
3555,CORNER_ARGB2c6iii_17420_17700.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_ARGB2c6iii_17420_17700.mp4,2
3556,CORNER_ARGB2c6iii_18350_19240.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_ARGB2c6iii_18350_19240.mp4,3
3557,CORNER_ARGB2c6iii_26200_26840.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_ARGB2c6iii_26200_26840.mp4,2
3558,CORNER_BAPB1c2b_105960_107100.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_BAPB1c2b_105960_107100.mp4,3
3559,CORNER_BKPA1c2b_69000_69310.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_BKPA1c2b_69000_69310.mp4,1
3560,CORNER_BSSA1c2b_159370_160040.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_BSSA1c2b_159370_160040.mp4,0
3561,CORNER_MCDB2c6iii_19290_19440.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_MCDB2c6iii_19290_19440.mp4,1
3562,CORNER_MTFB2c6iii_25470_26100.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_MTFB2c6iii_25470_26100.mp4,2
3563,CORNER_MTFB2c6iii_27870_28200.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_MTFB2c6iii_27870_28200.mp4,2
3564,CORNER_PCNB1c2b_116304_116614.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_PCNB1c2b_116304_116614.mp4,2
3565,CORNER_SLWA2c6ii_4370_5340.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_SLWA2c6ii_4370_5340.mp4,3
3566,CORNER_SLWA2c6ii_6070_6250.mp4,D:/Thesis/Video-Auslan-sorted/CORNER/CORNER_SLWA2c6ii_6070_6250.mp4,1
3567,COUNTRY_AAM1A1c2a_11060_11370.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_AAM1A1c2a_11060_11370.mp4,2
3568,COUNTRY_AAM1A1c2a_1980_2270.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_AAM1A1c2a_1980_2270.mp4,2
3569,COUNTRY_MDPA1c2a_18190_18380.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_MDPA1c2a_18190_18380.mp4,1
3570,COUNTRY_MKB1B1c2a_11640_12010.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_MKB1B1c2a_11640_12010.mp4,2
3571,COUNTRY_PCHA1c2b_11640_11950.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_PCHA1c2b_11640_11950.mp4,1
3572,COUNTRY_PCHA1c2b_9920_10170.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_PCHA1c2b_9920_10170.mp4,1
3573,COUNTRY_PDHA1c2a_14060_14380.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_PDHA1c2a_14060_14380.mp4,2
3574,COUNTRY_PDHA1c2a_25540_25800.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_PDHA1c2a_25540_25800.mp4,1
3575,COUNTRY_SSNA1c2a_2360_3000.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_SSNA1c2a_2360_3000.mp4,0
3576,COUNTRY_SSNA1c2a_44465_44685.mp4,D:/Thesis/Video-Auslan-sorted/COUNTRY/COUNTRY_SSNA1c2a_44465_44685.mp4,0
3577,COW_BAOBB2c7a_74870_75390.mp4,D:/Thesis/Video-Auslan-sorted/COW/COW_BAOBB2c7a_74870_75390.mp4,3
3578,COW_PNAA2c7a_101010_101470.mp4,D:/Thesis/Video-Auslan-sorted/COW/COW_PNAA2c7a_101010_101470.mp4,1
3579,COW_PNAA2c7a_98070_98680.mp4,D:/Thesis/Video-Auslan-sorted/COW/COW_PNAA2c7a_98070_98680.mp4,3
3580,COW(FALSE-START)_AMW1B2c7a_58374_58804.mp4,D:/Thesis/Video-Auslan-sorted/COW(FALSE-START)/COW(FALSE-START)_AMW1B2c7a_58374_58804.mp4,2
3581,COWBOY_MKB1B3c9a_205485_207195.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_MKB1B3c9a_205485_207195.mp4,3
3582,COWBOY_MVSB3c9a_164725_165265.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_MVSB3c9a_164725_165265.mp4,3
3583,COWBOY_PCHA3c9a_201255_202090.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_PCHA3c9a_201255_202090.mp4,3
3584,COWBOY_PCNB3c9a_184385_184940.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_PCNB3c9a_184385_184940.mp4,3
3585,COWBOY_PDSA3c9a_181450_181910.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_PDSA3c9a_181450_181910.mp4,2
3586,COWBOY_SBS1A2c9a_144925_146100.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_SBS1A2c9a_144925_146100.mp4,2
3587,COWBOY_SPKA3c9a_279875_280740.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_SPKA3c9a_279875_280740.mp4,3
3588,COWBOY_STBA3c9a_240585_242135.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_STBA3c9a_240585_242135.mp4,3
3589,COWBOY_STCA3c9a_237595_238135.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_STCA3c9a_237595_238135.mp4,3
3590,COWBOY_STCA3c9a_244105_244415.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY/COWBOY_STCA3c9a_244105_244415.mp4,2
3591,COWBOY(1)_MDPA3c9a_154525_155015.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(1)/COWBOY(1)_MDPA3c9a_154525_155015.mp4,2
3592,COWBOY(1)_MDPA3c9a_155420_155935.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(1)/COWBOY(1)_MDPA3c9a_155420_155935.mp4,2
3593,COWBOY(2)_MBHA3c9a_190865_191490.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(2)/COWBOY(2)_MBHA3c9a_190865_191490.mp4,3
3594,COWBOY(HTHUMB)_MKB2A3c9a_226980_227960.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(HTHUMB)/COWBOY(HTHUMB)_MKB2A3c9a_226980_227960.mp4,3
3595,COWBOY(HTHUMB)_MTFB3c9a_226520_227620.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(HTHUMB)/COWBOY(HTHUMB)_MTFB3c9a_226520_227620.mp4,3
3596,COWBOY(HTHUMB)_SASA3c9a_248885_250585.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(HTHUMB)/COWBOY(HTHUMB)_SASA3c9a_248885_250585.mp4,3
3597,COWBOY(HTHUMB)_SLWA3c9a_188555_189580.mp4,D:/Thesis/Video-Auslan-sorted/COWBOY(HTHUMB)/COWBOY(HTHUMB)_SLWA3c9a_188555_189580.mp4,3
3598,CRANKY_BRCA1c2a_109920_111410.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_BRCA1c2a_109920_111410.mp4,0
3599,CRANKY_MKB1B1c2a_63855_65015.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB1B1c2a_63855_65015.mp4,4
3600,CRANKY_MKB1B2c7a_116272_116762.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB1B2c7a_116272_116762.mp4,0
3601,CRANKY_MKB1B2c7a_167945_168335.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB1B2c7a_167945_168335.mp4,0
3602,CRANKY_MKB1B2c7a_168365_169065.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB1B2c7a_168365_169065.mp4,0
3603,CRANKY_MKB1B2c7a_169085_169605.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB1B2c7a_169085_169605.mp4,0
3604,CRANKY_MKB1B2c7a_212785_213415.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB1B2c7a_212785_213415.mp4,0
3605,CRANKY_MKB2A1c2a_40970_41740.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_MKB2A1c2a_40970_41740.mp4,3
3606,CRANKY_PDHA1c2a_69665_70025.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_PDHA1c2a_69665_70025.mp4,2
3607,CRANKY_PDHA1c2a_72215_72625.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_PDHA1c2a_72215_72625.mp4,2
3608,CRANKY_PDSA1c2a_39870_40850.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_PDSA1c2a_39870_40850.mp4,3
3609,CRANKY_SLWA1c2a_55519_56419.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_SLWA1c2a_55519_56419.mp4,3
3610,CRANKY_SLWA1c2a_59389_59889.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_SLWA1c2a_59389_59889.mp4,3
3611,CRANKY_SPKA1c2a_92683_93534.mp4,D:/Thesis/Video-Auslan-sorted/CRANKY/CRANKY_SPKA1c2a_92683_93534.mp4,3
3612,CRAZY1_BRCA1c2a_104325_104905.mp4,D:/Thesis/Video-Auslan-sorted/CRAZY1/CRAZY1_BRCA1c2a_104325_104905.mp4,0
3613,CREEK(2)_AVBB2c7a_81130_81680.mp4,D:/Thesis/Video-Auslan-sorted/CREEK(2)/CREEK(2)_AVBB2c7a_81130_81680.mp4,0
3614,CRIED_ACAA1c2a_42326_42566.mp4,D:/Thesis/Video-Auslan-sorted/CRIED/CRIED_ACAA1c2a_42326_42566.mp4,1
3615,CROWD_STBA1c2b_31210_31680.mp4,D:/Thesis/Video-Auslan-sorted/CROWD/CROWD_STBA1c2b_31210_31680.mp4,2
3616,CRY_AAM1A1c2a_29660_30160.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_AAM1A1c2a_29660_30160.mp4,2
3617,CRY_AASB1c2a_63640_64310.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_AASB1c2a_63640_64310.mp4,2
3618,CRY_BAOBB1c2a_6810_7390.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BAOBB1c2a_6810_7390.mp4,0
3619,CRY_BAOBB1c2a_8126_9006.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BAOBB1c2a_8126_9006.mp4,0
3620,CRY_BAOBB1c2a_9270_9630.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BAOBB1c2a_9270_9630.mp4,0
3621,CRY_BDCB1c2a_5180_6270.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BDCB1c2a_5180_6270.mp4,3
3622,CRY_BFSA1c2a_3160_3600.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BFSA1c2a_3160_3600.mp4,0
3623,CRY_BGMQB1c2a_2130_2600.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BGMQB1c2a_2130_2600.mp4,3
3624,CRY_BGMQB1c2a_49810_50580.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BGMQB1c2a_49810_50580.mp4,3
3625,CRY_BGMQB1c2a_61680_61990.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BGMQB1c2a_61680_61990.mp4,2
3626,CRY_BGMQB1c2a_69650_70200.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_BGMQB1c2a_69650_70200.mp4,3
3627,CRY_MBCB1c2a_72292_72762.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MBCB1c2a_72292_72762.mp4,3
3628,CRY_MCDB1c2a_57330_57672.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MCDB1c2a_57330_57672.mp4,1
3629,CRY_MCDB1c2a_6252_6900.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MCDB1c2a_6252_6900.mp4,3
3630,CRY_MCDB1c2a_65745_66025.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MCDB1c2a_65745_66025.mp4,1
3631,CRY_MCDB1c2a_66415_66615.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MCDB1c2a_66415_66615.mp4,1
3632,CRY_MCDB1c2a_66915_67075.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MCDB1c2a_66915_67075.mp4,1
3633,CRY_MCDB1c2a_98606_98839.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_MCDB1c2a_98606_98839.mp4,1
3634,CRY_PDHA1c2a_4810_5150.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_PDHA1c2a_4810_5150.mp4,2
3635,CRY_PGMB1c2a_69060_69740.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_PGMB1c2a_69060_69740.mp4,3
3636,CRY_PHHA1c2a_3470_4260.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_PHHA1c2a_3470_4260.mp4,3
3637,CRY_PHHA1c2a_67555_68405.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_PHHA1c2a_67555_68405.mp4,3
3638,CRY_PJEB1c2a_48760_49440.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_PJEB1c2a_48760_49440.mp4,0
3639,CRY_SPKA1c2a_96390_97044.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_SPKA1c2a_96390_97044.mp4,3
3640,CRY_SSNA1c2a_48190_48500.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_SSNA1c2a_48190_48500.mp4,0
3641,CRY_STMB1c2a_10730_11450.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_STMB1c2a_10730_11450.mp4,3
3642,CRY_STMB1c2a_73779_74109.mp4,D:/Thesis/Video-Auslan-sorted/CRY/CRY_STMB1c2a_73779_74109.mp4,2
3643,CRY-1H_AAM1A1c2a_28120_28600.mp4,D:/Thesis/Video-Auslan-sorted/CRY-1H/CRY-1H_AAM1A1c2a_28120_28600.mp4,2
3644,CRY1_MKB2A1c2a_38980_39320.mp4,D:/Thesis/Video-Auslan-sorted/CRY1/CRY1_MKB2A1c2a_38980_39320.mp4,2
3645,CUDDLE_PCNB3c9a_139900_141210.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_PCNB3c9a_139900_141210.mp4,3
3646,CUDDLE_PDCB3c9a_173980_176315.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_PDCB3c9a_173980_176315.mp4,3
3647,CUDDLE_SASA3c9a_178340_179235.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_SASA3c9a_178340_179235.mp4,3
3648,CUDDLE_SASA3c9a_183875_184895.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_SASA3c9a_183875_184895.mp4,3
3649,CUDDLE_SASA3c9a_187765_188230.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_SASA3c9a_187765_188230.mp4,2
3650,CUDDLE_SBS1A2c9a_100315_100905.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_SBS1A2c9a_100315_100905.mp4,2
3651,CUDDLE_SBS1A2c9a_102620_103225.mp4,D:/Thesis/Video-Auslan-sorted/CUDDLE/CUDDLE_SBS1A2c9a_102620_103225.mp4,2
3652,CURIOUS_BKPA1c2b_4560_4900.mp4,D:/Thesis/Video-Auslan-sorted/CURIOUS/CURIOUS_BKPA1c2b_4560_4900.mp4,2
3653,CURIOUS_PJPB1c2b_96690_97210.mp4,D:/Thesis/Video-Auslan-sorted/CURIOUS/CURIOUS_PJPB1c2b_96690_97210.mp4,3
3654,CUT-STOP_BRVA1c2b_36490_36960.mp4,D:/Thesis/Video-Auslan-sorted/CUT-STOP/CUT-STOP_BRVA1c2b_36490_36960.mp4,0
3655,CUT-STOP_BRVA1c2b_38510_38780.mp4,D:/Thesis/Video-Auslan-sorted/CUT-STOP/CUT-STOP_BRVA1c2b_38510_38780.mp4,0
3656,CUTE_AAPB1c2b_10000_10270.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_AAPB1c2b_10000_10270.mp4,2
3657,CUTE_AAPB1c2b_125120_125356.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_AAPB1c2b_125120_125356.mp4,1
3658,CUTE_AAPB1c2b_19253_19553.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_AAPB1c2b_19253_19553.mp4,2
3659,CUTE_AAPB2c7a_9710_10390.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_AAPB2c7a_9710_10390.mp4,3
3660,CUTE_BCHA2c6ii_39280_40460.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_BCHA2c6ii_39280_40460.mp4,3
3661,CUTE_MKB1B2c7a_303015_303325.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_MKB1B2c7a_303015_303325.mp4,0
3662,CUTE_MSLB2c7a_108834_109514.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_MSLB2c7a_108834_109514.mp4,0
3663,CUTE_MTFB2c7a_19440_20040.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_MTFB2c7a_19440_20040.mp4,3
3664,CUTE_PCNB2c7a_165900_166320.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_PCNB2c7a_165900_166320.mp4,2
3665,CUTE_PCNB2c7a_174100_174660.mp4,D:/Thesis/Video-Auslan-sorted/CUTE/CUTE_PCNB2c7a_174100_174660.mp4,3
3666,DAMAGE_BCHA2c6ii_74500_76765.mp4,D:/Thesis/Video-Auslan-sorted/DAMAGE/DAMAGE_BCHA2c6ii_74500_76765.mp4,3
3667,DAMAGE_BCHA2c7a_60900_62020.mp4,D:/Thesis/Video-Auslan-sorted/DAMAGE/DAMAGE_BCHA2c7a_60900_62020.mp4,0
3668,DAMAGE_MSLB2c7a_29760_30820.mp4,D:/Thesis/Video-Auslan-sorted/DAMAGE/DAMAGE_MSLB2c7a_29760_30820.mp4,3
3669,DAMAGE_PJLGA1c2b_29980_30670.mp4,D:/Thesis/Video-Auslan-sorted/DAMAGE/DAMAGE_PJLGA1c2b_29980_30670.mp4,3
3670,DAMAGE_SASA2c6ii_44130_44780.mp4,D:/Thesis/Video-Auslan-sorted/DAMAGE/DAMAGE_SASA2c6ii_44130_44780.mp4,2
3671,DAMAGE_SMCB1c7a_39430_40160.mp4,D:/Thesis/Video-Auslan-sorted/DAMAGE/DAMAGE_SMCB1c7a_39430_40160.mp4,3
3672,DAMN_SLWA1c2a_64509_64699.mp4,D:/Thesis/Video-Auslan-sorted/DAMN/DAMN_SLWA1c2a_64509_64699.mp4,1
3673,DAMN_SLWA1c2a_76339_76539.mp4,D:/Thesis/Video-Auslan-sorted/DAMN/DAMN_SLWA1c2a_76339_76539.mp4,1
3674,DAMN_STMB1c2a_66905_67135.mp4,D:/Thesis/Video-Auslan-sorted/DAMN/DAMN_STMB1c2a_66905_67135.mp4,1
3675,DAMN2_AAM2A1c2b_32600_33010.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_AAM2A1c2b_32600_33010.mp4,2
3676,DAMN2_BRVA1c2b_15040_15410.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_BRVA1c2b_15040_15410.mp4,0
3677,DAMN2_BRVA1c2b_17900_18140.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_BRVA1c2b_17900_18140.mp4,0
3678,DAMN2_BRVA1c2b_26130_26430.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_BRVA1c2b_26130_26430.mp4,0
3679,DAMN2_BSSA1c2b_59090_59570.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_BSSA1c2b_59090_59570.mp4,0
3680,DAMN2_BSSA1c2b_60530_60830.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_BSSA1c2b_60530_60830.mp4,0
3681,DAMN2_PJPB1c2b_37820_38100.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_PJPB1c2b_37820_38100.mp4,2
3682,DAMN2_SGMB1c2a_84815_85160.mp4,D:/Thesis/Video-Auslan-sorted/DAMN2/DAMN2_SGMB1c2a_84815_85160.mp4,2
3683,DANCE1_MDHB2c6iii_12270_13020.mp4,D:/Thesis/Video-Auslan-sorted/DANCE1/DANCE1_MDHB2c6iii_12270_13020.mp4,3
3684,DANCE1_MTDBA2c6iii_14040_14500.mp4,D:/Thesis/Video-Auslan-sorted/DANCE1/DANCE1_MTDBA2c6iii_14040_14500.mp4,2
3685,DANCE1_MTDBA2c6iii_17170_17620.mp4,D:/Thesis/Video-Auslan-sorted/DANCE1/DANCE1_MTDBA2c6iii_17170_17620.mp4,2
3686,DANGER_BCHA1c2a_152080_153450.mp4,D:/Thesis/Video-Auslan-sorted/DANGER/DANGER_BCHA1c2a_152080_153450.mp4,4
3687,DANGER_BCPA1c2a_139850_140080.mp4,D:/Thesis/Video-Auslan-sorted/DANGER/DANGER_BCPA1c2a_139850_140080.mp4,0
3688,DANGER_BCPA1c2a_155970_156440.mp4,D:/Thesis/Video-Auslan-sorted/DANGER/DANGER_BCPA1c2a_155970_156440.mp4,0
3689,DANGER1_SPKA1c2a_138750_139363.mp4,D:/Thesis/Video-Auslan-sorted/DANGER1/DANGER1_SPKA1c2a_138750_139363.mp4,2
3690,DANGER2_BCPA1c2a_143530_143750.mp4,D:/Thesis/Video-Auslan-sorted/DANGER2/DANGER2_BCPA1c2a_143530_143750.mp4,0
3691,DANGER2_SMGB1c2a_139904_141354.mp4,D:/Thesis/Video-Auslan-sorted/DANGER2/DANGER2_SMGB1c2a_139904_141354.mp4,4
3692,DARE_AFLA1c2b_30052_30682.mp4,D:/Thesis/Video-Auslan-sorted/DARE/DARE_AFLA1c2b_30052_30682.mp4,3
3693,DARE_BCPA1c2a_52440_52680.mp4,D:/Thesis/Video-Auslan-sorted/DARE/DARE_BCPA1c2a_52440_52680.mp4,0
3694,DARE_SAWB1c2b_26694_27094.mp4,D:/Thesis/Video-Auslan-sorted/DARE/DARE_SAWB1c2b_26694_27094.mp4,2
