,0,1,2,3,4
156,ALMOST_BRHB1c2b_45660_45990.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST/ALMOST_BRHB1c2b_45660_45990.mp4,8,17.40909090909091,3
157,ALMOST_BTMA1c2b_57300_57620.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST/ALMOST_BTMA1c2b_57300_57620.mp4,10,20.725490196078432,2
158,ALMOST_MSLB1c2b_94569_94779.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST/ALMOST_MSLB1c2b_94569_94779.mp4,5,13.132743362831858,1
159,ALMOST_PRFA1c2b_35660_36210.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST/ALMOST_PRFA1c2b_35660_36210.mp4,14,13.022222222222222,2
160,ALMOST_PTKA1c2b_78940_79220.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST/ALMOST_PTKA1c2b_78940_79220.mp4,7,11.886666666666667,2
161,ALMOST_SASA1c2b_68423_68783.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST/ALMOST_SASA1c2b_68423_68783.mp4,9,15.552238805970148,1
162,ALMOST-2H_AAM2A1c2b_101450_101780.mp4,D:/Thesis/Video-Auslan-sorted/ALMOST-2H/ALMOST-2H_AAM2A1c2b_101450_101780.mp4,8,14.03125,1
163,ALRIGHT_AAM1A2c6iv_22010_22740.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_AAM1A2c6iv_22010_22740.mp4,18,13.206896551724139,4
164,ALRIGHT_AAM2A1c2b_3120_3660.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_AAM2A1c2b_3120_3660.mp4,13,14.03125,3
165,ALRIGHT_AFLA1c2b_24172_24562.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_AFLA1c2b_24172_24562.mp4,10,9.337209302325581,2
166,ALRIGHT_AFLA1c2b_30782_31072.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_AFLA1c2b_30782_31072.mp4,7,9.337209302325581,2
167,ALRIGHT_AFLA1c2b_40132_40392.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_AFLA1c2b_40132_40392.mp4,6,9.337209302325581,1
168,ALRIGHT_BAPB1c2b_27300_28960.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_BAPB1c2b_27300_28960.mp4,42,23.36904761904762,3
169,ALRIGHT_BAPB1c2b_60310_61090.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_BAPB1c2b_60310_61090.mp4,20,23.36904761904762,3
170,ALRIGHT_BDCB1c2a_68830_69430.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_BDCB1c2a_68830_69430.mp4,15,14.89051094890511,3
171,ALRIGHT_BFPB2c7a_52050_52580.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_BFPB2c7a_52050_52580.mp4,13,19.224137931034484,2
172,ALRIGHT_MCDB2c7a_56951_57121.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_MCDB2c7a_56951_57121.mp4,5,13.633093525179856,1
173,ALRIGHT_MTFB3c9a_69105_69520.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_MTFB3c9a_69105_69520.mp4,11,15.754098360655737,3
174,ALRIGHT_PDCB2c7a_10530_11606.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_PDCB2c7a_10530_11606.mp4,27,9.454545454545455,4
175,ALRIGHT_PDHA1c2a_90_440.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_PDHA1c2a_90_440.mp4,9,9.53623188405797,2
176,ALRIGHT_PNAA2c7a_43160_43540.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_PNAA2c7a_43160_43540.mp4,9,17.558139534883722,2
177,ALRIGHT_SASA2c7a_49700_49840.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_SASA2c7a_49700_49840.mp4,4,10.689873417721518,1
178,ALRIGHT_SASA2c7a_50050_50160.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_SASA2c7a_50050_50160.mp4,3,10.689873417721518,1
179,ALRIGHT_SBS1A3c7a_36750_37040.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_SBS1A3c7a_36750_37040.mp4,8,10.433333333333334,1
180,ALRIGHT-2H_MTFB2c6iii_40800_41400.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT-2H/ALRIGHT-2H_MTFB2c6iii_40800_41400.mp4,15,12.329268292682928,3
181,ALRIGHT-2H_PRFA1c2b_91690_92450.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT-2H/ALRIGHT-2H_PRFA1c2b_91690_92450.mp4,19,13.022222222222222,3
182,ALRIGHT2_BKPA1c2b_25800_26380.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT2/ALRIGHT2_BKPA1c2b_25800_26380.mp4,14,9.410714285714286,3
183,ALWAYS_AAM1A1c2a_5260_5910.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_AAM1A1c2a_5260_5910.mp4,16,11.359375,4
184,ALWAYS_BCHA1c2a_67820_68190.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_BCHA1c2a_67820_68190.mp4,9,17.05921052631579,2
185,ALWAYS_BGMQB1c2a_29978_30196.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_BGMQB1c2a_29978_30196.mp4,7,14.695945945945946,1
186,ALWAYS_MDPA1c2a_14040_14280.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MDPA1c2a_14040_14280.mp4,6,9.512820512820513,3
187,ALWAYS_MDPA1c2a_14790_14970.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MDPA1c2a_14790_14970.mp4,5,9.512820512820513,2
188,ALWAYS_MDPA1c2a_23660_23820.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MDPA1c2a_23660_23820.mp4,4,9.512820512820513,1
189,ALWAYS_MFKA1c2a_74385_74855.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MFKA1c2a_74385_74855.mp4,12,11.9009009009009,2
190,ALWAYS_MFKA1c2a_8840_9150.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MFKA1c2a_8840_9150.mp4,7,11.9009009009009,2
191,ALWAYS_MMAA1c2a_17970_18200.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MMAA1c2a_17970_18200.mp4,6,11.810344827586206,2
192,ALWAYS_MMAA1c2a_19750_19970.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MMAA1c2a_19750_19970.mp4,6,11.810344827586206,2
193,ALWAYS_MMAA1c2a_22850_22970.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MMAA1c2a_22850_22970.mp4,3,11.810344827586206,1
194,ALWAYS_MMAA1c2a_80150_80310.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MMAA1c2a_80150_80310.mp4,4,11.810344827586206,1
195,ALWAYS_MTFB1c2a_40405_40755.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MTFB1c2a_40405_40755.mp4,8,12.538461538461538,2
196,ALWAYS_MTFB1c2a_63200_63490.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_MTFB1c2a_63200_63490.mp4,7,12.538461538461538,2
197,ALWAYS_PDSA1c2a_16840_17250.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_PDSA1c2a_16840_17250.mp4,10,13.190140845070422,2
198,ALWAYS_PDSA1c2a_95160_95380.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_PDSA1c2a_95160_95380.mp4,5,13.190140845070422,2
199,ALWAYS_PGMB1c2a_12400_12740.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS/ALWAYS_PGMB1c2a_12400_12740.mp4,8,20.087912087912088,2
200,ALWAYS1_AAPB1c2b_15892_16032.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AAPB1c2b_15892_16032.mp4,3,13.034090909090908,1
201,ALWAYS1_AASB1c2a_102520_102880.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AASB1c2a_102520_102880.mp4,9,12.385826771653543,1
202,ALWAYS1_AFLA1c2b_13450_13530.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AFLA1c2b_13450_13530.mp4,2,9.337209302325581,1
203,ALWAYS1_AFLA1c2b_23402_23492.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AFLA1c2b_23402_23492.mp4,2,9.337209302325581,1
204,ALWAYS1_AKRA1c2a_16610_17020.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AKRA1c2a_16610_17020.mp4,10,12.364583333333334,2
205,ALWAYS1_AKRA1c2a_7010_7540.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AKRA1c2a_7010_7540.mp4,13,12.364583333333334,4
206,ALWAYS1_AKRA1c2a_8270_8510.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AKRA1c2a_8270_8510.mp4,6,12.364583333333334,2
207,ALWAYS1_AMGA1c2a_105945_106475.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AMGA1c2a_105945_106475.mp4,13,13.614035087719298,4
208,ALWAYS1_AMGA1c2a_20450_21010.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_AMGA1c2a_20450_21010.mp4,14,13.614035087719298,3
209,ALWAYS1_BAPB1c2b_135690_136540.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_BAPB1c2b_135690_136540.mp4,21,23.36904761904762,3
210,ALWAYS1_BAPB1c2b_140210_140890.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_BAPB1c2b_140210_140890.mp4,17,23.36904761904762,4
211,ALWAYS1_BAPB1c2b_8410_8880.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_BAPB1c2b_8410_8880.mp4,12,23.36904761904762,2
212,ALWAYS1_MBCB1c2a_8330_9130.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_MBCB1c2a_8330_9130.mp4,20,16.17142857142857,2
213,ALWAYS1_MDBB1c2b_24550_24740.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_MDBB1c2b_24550_24740.mp4,5,10.911764705882353,1
214,ALWAYS1_MGCA1c2b_135200_135775.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_MGCA1c2b_135200_135775.mp4,14,13.394495412844037,3
215,ALWAYS1_MGCA1c2b_26570_27500.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_MGCA1c2b_26570_27500.mp4,23,13.394495412844037,4
216,ALWAYS1_MSLB1c2b_110267_110607.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_MSLB1c2b_110267_110607.mp4,9,13.132743362831858,3
217,ALWAYS1_PDRA1c2a_15930_16270.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_PDRA1c2a_15930_16270.mp4,8,13.149171270718233,2
218,ALWAYS1_PDRA1c2a_28420_28780.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_PDRA1c2a_28420_28780.mp4,9,13.149171270718233,2
219,ALWAYS1_PDRA1c2a_47560_47810.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_PDRA1c2a_47560_47810.mp4,6,13.149171270718233,1
220,ALWAYS1_PJLGA1c2b_7440_7710.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_PJLGA1c2b_7440_7710.mp4,6,11.909090909090908,1
221,ALWAYS1_SLRB1c2b_20660_20930.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SLRB1c2b_20660_20930.mp4,7,15.80625,2
222,ALWAYS1_SLRB1c2b_50450_50760.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SLRB1c2b_50450_50760.mp4,8,15.80625,2
223,ALWAYS1_SLRB1c2b_9630_10233.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SLRB1c2b_9630_10233.mp4,15,15.80625,3
224,ALWAYS1_SMGB1c2a_83792_84122.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SMGB1c2a_83792_84122.mp4,9,16.389312977099237,3
225,ALWAYS1_SSSB1c2a_47699_47899.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SSSB1c2a_47699_47899.mp4,5,12.215909090909092,2
226,ALWAYS1_SSSB1c2a_79514_79654.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SSSB1c2a_79514_79654.mp4,4,12.215909090909092,1
227,ALWAYS1_STCA1c2b_122875_122965.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_STCA1c2b_122875_122965.mp4,3,10.267123287671232,2
228,ALWAYS1_STCA1c2b_16207_16277.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_STCA1c2b_16207_16277.mp4,1,10.267123287671232,1
229,ALWAYS1_STCA1c2b_27177_27277.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_STCA1c2b_27177_27277.mp4,2,10.267123287671232,1
230,ALWAYS1_STMB1c2a_34570_34790.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_STMB1c2a_34570_34790.mp4,5,9.945,1
231,ALWAYS2_AAPB1c2b_225555_225824.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS2/ALWAYS2_AAPB1c2b_225555_225824.mp4,7,13.034090909090908,1
232,AMERINDIAN_MBHA3c9a_192160_193090.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_MBHA3c9a_192160_193090.mp4,23,17.451923076923077,4
233,AMERINDIAN_MKB2A3c9a_229520_230135.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_MKB2A3c9a_229520_230135.mp4,15,17.418367346938776,3
234,AMERINDIAN_MTFB3c9a_230595_231510.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_MTFB3c9a_230595_231510.mp4,23,15.754098360655737,4
235,AMERINDIAN_PCNB3c9a_180865_181905.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_PCNB3c9a_180865_181905.mp4,26,22.01010101010101,3
236,AMERINDIAN_PDCB3c9a_219665_220500.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_PDCB3c9a_219665_220500.mp4,21,17.790697674418606,3
237,AMERINDIAN_SBS1A2c9a_143400_143945.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_SBS1A2c9a_143400_143945.mp4,13,12.457142857142857,1
238,AMERINDIAN_SSNA3c9a_19005_20150.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_SSNA3c9a_19005_20150.mp4,28,12.055555555555555,2
239,AMERINDIAN_STCA3c9a_240975_241755.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_STCA3c9a_240975_241755.mp4,19,12.413461538461538,3
240,AMERINDIAN(FALSE START)_MVSB3c9a_166830_167235.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN(FALSE START)/AMERINDIAN(FALSE START)_MVSB3c9a_166830_167235.mp4,10,21.30263157894737,2
241,AMERINDIAN2_MBCB3c9a_198410_199325.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_MBCB3c9a_198410_199325.mp4,23,25.929577464788732,3
242,AMERINDIAN2_MDPA3c9a_156555_157080.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_MDPA3c9a_156555_157080.mp4,14,11.416666666666666,2
243,AMERINDIAN2_MVSB3c9a_168040_169235.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_MVSB3c9a_168040_169235.mp4,29,21.30263157894737,3
244,AMERINDIAN2_PDSA3c9a_183855_184200.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_PDSA3c9a_183855_184200.mp4,9,16.63302752293578,1
245,AMERINDIAN2_SASA3c9a_251530_252105.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_SASA3c9a_251530_252105.mp4,14,14.55,1
246,AMERINDIAN2_SLWA3c9a_186230_187030.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_SLWA3c9a_186230_187030.mp4,20,13.642857142857142,4
247,AMERINDIAN2_SPKA3c9a_283310_284770.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_SPKA3c9a_283310_284770.mp4,37,17.017241379310345,4
248,AMERINDIAN2_STBA3c9a_243845_244465.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_STBA3c9a_243845_244465.mp4,15,17.602739726027398,2
249,AMERINDIAN2(FALSE START)_MVSB3c9a_167260_167590.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2(FALSE START)/AMERINDIAN2(FALSE START)_MVSB3c9a_167260_167590.mp4,8,21.30263157894737,1
250,AND-THEN_MCDB1c2a_111479_111579.mp4,D:/Thesis/Video-Auslan-sorted/AND-THEN/AND-THEN_MCDB1c2a_111479_111579.mp4,3,10.277456647398845,1
251,AND-THEN_MCDB2c7a_19106_19556.mp4,D:/Thesis/Video-Auslan-sorted/AND-THEN/AND-THEN_MCDB2c7a_19106_19556.mp4,11,13.633093525179856,3
252,AND-THEN_MCHA2c6iii_48570_49730.mp4,D:/Thesis/Video-Auslan-sorted/AND-THEN/AND-THEN_MCHA2c6iii_48570_49730.mp4,29,13.8,2
253,AND-THEN_PCHA1c2b_110560_111010.mp4,D:/Thesis/Video-Auslan-sorted/AND-THEN/AND-THEN_PCHA1c2b_110560_111010.mp4,11,10.946666666666667,3
254,AND-THEN_SASA2c7a_21120_21930.mp4,D:/Thesis/Video-Auslan-sorted/AND-THEN/AND-THEN_SASA2c7a_21120_21930.mp4,20,10.689873417721518,3
255,AND-THEN_SBS1A1c2b_64914_65254.mp4,D:/Thesis/Video-Auslan-sorted/AND-THEN/AND-THEN_SBS1A1c2b_64914_65254.mp4,9,10.543478260869565,3
256,AND1_AAPB1c2b_221274_221834.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_AAPB1c2b_221274_221834.mp4,14,13.034090909090908,3
257,AND1_AAPB1c2b_5860_6350.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_AAPB1c2b_5860_6350.mp4,12,13.034090909090908,2
258,AND1_AAPB2c7a_52958_53148.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_AAPB2c7a_52958_53148.mp4,5,14.125,1
259,AND1_AFLA1c2b_7740_7860.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_AFLA1c2b_7740_7860.mp4,3,9.337209302325581,1
260,AND1_AMW1B1c2b_1330_1950.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_AMW1B1c2b_1330_1950.mp4,15,12.0,2
261,AND1_BAOBB2c7a_103350_103540.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_BAOBB2c7a_103350_103540.mp4,5,9.80813953488372,3
262,AND1_BAPB1c2b_3250_3530.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_BAPB1c2b_3250_3530.mp4,7,23.36904761904762,1
263,AND1_BCHA1c2a_190285_190365.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_BCHA1c2a_190285_190365.mp4,2,17.05921052631579,1
264,AND1_BGMQB2c7a_11790_12010.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_BGMQB2c7a_11790_12010.mp4,6,11.197860962566844,1
265,AND1_BGMQB2c7a_6100_6170.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_BGMQB2c7a_6100_6170.mp4,2,11.197860962566844,1
266,AND1_MCDB2c7a_14573_14713.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_MCDB2c7a_14573_14713.mp4,3,13.633093525179856,1
267,AND1_MDPA2c6ii_2550_2650.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_MDPA2c6ii_2550_2650.mp4,3,11.818181818181818,1
268,AND1_MGCA1c2b_7420_7785.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_MGCA1c2b_7420_7785.mp4,9,13.394495412844037,2
269,AND1_MKB1B2c7a_35981_36121.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_MKB1B2c7a_35981_36121.mp4,4,4.332,2
270,AND1_MKB1B2c7a_50335_50555.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_MKB1B2c7a_50335_50555.mp4,5,4.332,1
271,AND1_MTDBA2c7a_6620_6900.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_MTDBA2c7a_6620_6900.mp4,7,5.090277777777778,3
272,AND1_PNAA1c2b_5160_5770.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_PNAA1c2b_5160_5770.mp4,15,20.45,3
273,AND1_PTKA1c2b_97140_97500.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_PTKA1c2b_97140_97500.mp4,9,11.886666666666667,4
274,AND1_SASA2c6ii_1340_1640.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SASA2c6ii_1340_1640.mp4,8,11.317073170731707,2
275,AND1_SASA2c7a_30440_30710.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SASA2c7a_30440_30710.mp4,6,10.689873417721518,1
276,AND1_SATA2c7a_69010_69160.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SATA2c7a_69010_69160.mp4,4,9.614285714285714,1
277,AND1_SBS1A1c2b_8190_8510.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SBS1A1c2b_8190_8510.mp4,8,10.543478260869565,1
278,AND1_SLRB1c2b_2055_2615.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SLRB1c2b_2055_2615.mp4,14,15.80625,3
279,AND1_SLRB2c7a_2360_2820.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SLRB2c7a_2360_2820.mp4,11,12.893491124260356,1
280,AND1_SSNA2c7a_16910_17160.mp4,D:/Thesis/Video-Auslan-sorted/AND1/AND1_SSNA2c7a_16910_17160.mp4,7,11.926136363636363,2
281,ANGRY_MTFB1c2a_103170_103510.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY/ANGRY_MTFB1c2a_103170_103510.mp4,8,12.538461538461538,2
282,ANGRY-2H_SNCB2c2a_112770_113500.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY-2H/ANGRY-2H_SNCB2c2a_112770_113500.mp4,18,18.468354430379748,3
283,ANGRY1_ACAA2c7a_60145_60675.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_ACAA2c7a_60145_60675.mp4,13,11.417721518987342,2
284,ANGRY1_BDCB1c2a_62725_63545.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_BDCB1c2a_62725_63545.mp4,20,14.89051094890511,3
285,ANGRY1_BDCB1c2a_96660_97350.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_BDCB1c2a_96660_97350.mp4,17,14.89051094890511,2
286,ANGRY1_BGMQB1c2a_63010_63170.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_BGMQB1c2a_63010_63170.mp4,5,14.695945945945946,1
287,ANGRY1_BGMQB1c2a_64278_65198.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_BGMQB1c2a_64278_65198.mp4,27,14.695945945945946,4
288,ANGRY1_MTFB1c2a_91835_92425.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_MTFB1c2a_91835_92425.mp4,15,12.538461538461538,2
289,ANGRY1_MTFB2c7a_63100_64030.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_MTFB2c7a_63100_64030.mp4,23,6.489878542510121,2
290,ANGRY1_SSSB1c2a_62424_63094.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_SSSB1c2a_62424_63094.mp4,17,12.215909090909092,3
291,ANGRY1_STCA1c2b_112085_113045.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1/ANGRY1_STCA1c2b_112085_113045.mp4,24,10.267123287671232,2
292,ANGRY1-2H_AJPB2c7a_52249_52789.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_AJPB2c7a_52249_52789.mp4,13,11.273684210526316,2
293,ANGRY1-2H_AJPB2c7a_53439_53975.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_AJPB2c7a_53439_53975.mp4,14,11.273684210526316,3
294,ANGRY1-2H_AKRA1c2a_53085_53616.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_AKRA1c2a_53085_53616.mp4,13,12.364583333333334,3
295,ANGRY1-2H_BCHA1c2a_97195_98375.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_BCHA1c2a_97195_98375.mp4,30,17.05921052631579,3
296,ANGRY1-2H_BGMQB2c7a_105300_106310.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_BGMQB2c7a_105300_106310.mp4,25,11.197860962566844,3
297,ANGRY1-2H_MCDB1c2a_70176_70656.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_MCDB1c2a_70176_70656.mp4,12,10.277456647398845,3
298,ANGRY1-2H_MKB1B1c2a_62175_63815.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_MKB1B1c2a_62175_63815.mp4,41,20.988235294117647,3
299,ANGRY1-2H_MKB1B1c2a_65045_66005.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_MKB1B1c2a_65045_66005.mp4,24,20.988235294117647,3
300,ANGRY1-2H_SATA2c7a_33540_33930.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_SATA2c7a_33540_33930.mp4,10,9.614285714285714,1
301,ANGRY1-2H_SATA2c7a_63640_63970.mp4,D:/Thesis/Video-Auslan-sorted/ANGRY1-2H/ANGRY1-2H_SATA2c7a_63640_63970.mp4,8,9.614285714285714,1
302,ANIMAL_BAOBB2c7a_51440_51810.mp4,D:/Thesis/Video-Auslan-sorted/ANIMAL/ANIMAL_BAOBB2c7a_51440_51810.mp4,9,9.80813953488372,2
303,ANIMAL_BDLA2c7a_76640_76950.mp4,D:/Thesis/Video-Auslan-sorted/ANIMAL/ANIMAL_BDLA2c7a_76640_76950.mp4,7,7.282051282051282,2
